Android application is debugging.

07-24 21:05:23.642 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/NGraphics.Custom.dll'.
07-24 21:05:23.645 D/Mono    (16256): Image addref NGraphics.Custom[0xa8ba1bc0] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/NGraphics.Custom.dll[0x917b5600]: 2
07-24 21:05:23.645 D/Mono    (16256): Prepared to set up assembly 'NGraphics.Custom' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/NGraphics.Custom.dll)
07-24 21:05:23.646 D/Mono    (16256): Assembly NGraphics.Custom[0xa8ba1bc0] added to domain RootDomain, ref_count=1
07-24 21:05:23.647 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/NGraphics.Custom.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-NGraphics.Custom.dll.so" not found
07-24 21:05:23.648 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/NGraphics.Custom.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-NGraphics.Custom.dll.so" not found
07-24 21:05:23.649 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/NGraphics.Custom.dll'.
07-24 21:05:23.649 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/NGraphics.Custom.dll.config'.
07-24 21:05:23.649 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/NGraphics.Custom/NGraphics.Custom.config'.Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Flurl.Http.dll [External]

07-24 21:05:23.649 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/OneSignal.Android.Binding.dll'.Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/FormsPlugin.Iconize.dll [External]

07-24 21:05:23.651 D/Mono    (16256): Image addref OneSignal.Android.Binding[0xb098edc0] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/OneSignal.Android.Binding.dll[0x917b5b00]: 2
07-24 21:05:23.651 D/Mono    (16256): Prepared to set up assembly 'OneSignal.Android.Binding' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/OneSignal.Android.Binding.dll)
07-24 21:05:23.652 D/Mono    (16256): Assembly OneSignal.Android.Binding[0xb098edc0] added to domain RootDomain, ref_count=1
07-24 21:05:23.653 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/OneSignal.Android.Binding.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-OneSignal.Android.Binding.dll.so" not found
07-24 21:05:23.654 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/OneSignal.Android.Binding.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-OneSignal.Android.Binding.dll.so" not found
07-24 21:05:23.671 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/OneSignal.Android.Binding.dll'.
07-24 21:05:23.671 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/OneSignal.Android.Binding.dll.config'.
07-24 21:05:23.671 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/OneSignal.Android.Binding/OneSignal.Android.Binding.config'.
07-24 21:05:23.671 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PCLCrypto.dll'.
07-24 21:05:23.672 D/Mono    (16256): Image addref PCLCrypto[0xa8ba1da0] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PCLCrypto.dll[0x91797500]: 2
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/FormsPlugin.Iconize.Droid.dll [External]07-24 21:05:23.673 D/Mono    (16256): Prepared to set up assembly 'PCLCrypto' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PCLCrypto.dll)

07-24 21:05:23.673 D/Mono    (16256): Assembly PCLCrypto[0xa8ba1da0] added to domain RootDomain, ref_count=1
07-24 21:05:23.675 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PCLCrypto.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PCLCrypto.dll.so" not found
07-24 21:05:23.676 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/PCLCrypto.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PCLCrypto.dll.so" not found
07-24 21:05:23.676 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PCLCrypto.dll'.
07-24 21:05:23.676 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PCLCrypto.dll.config'.
07-24 21:05:23.676 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/PCLCrypto/PCLCrypto.config'.
07-24 21:05:23.677 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.BCrypt.dll'.
07-24 21:05:23.679 D/Mono    (16256): Image addref PInvoke.BCrypt[0xa8ba1ec0] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.BCrypt.dll[0x91797a00]: 2
07-24 21:05:23.680 D/Mono    (16256): Prepared to set up assembly 'PInvoke.BCrypt' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.BCrypt.dll)
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/FormsViewGroup.dll [External]07-24 21:05:23.680 D/Mono    (16256): Assembly PInvoke.BCrypt[0xa8ba1ec0] added to domain RootDomain, ref_count=1

07-24 21:05:23.681 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.BCrypt.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PInvoke.BCrypt.dll.so" not found
07-24 21:05:23.683 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/PInvoke.BCrypt.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PInvoke.BCrypt.dll.so" not found
07-24 21:05:23.683 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.BCrypt.dll'.
07-24 21:05:23.683 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.BCrypt.dll.config'.
07-24 21:05:23.683 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/PInvoke.BCrypt/PInvoke.BCrypt.config'.
07-24 21:05:23.684 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Kernel32.dll'.
07-24 21:05:23.686 D/Mono    (16256): Image addref PInvoke.Kernel32[0xa8ba1f80] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Kernel32.dll[0x91797f00]: 2
07-24 21:05:23.686 D/Mono    (16256): Prepared to set up assembly 'PInvoke.Kernel32' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Kernel32.dll)
07-24 21:05:23.686 D/Mono    (16256): Assembly PInvoke.Kernel32[0xa8ba1f80] added to domain RootDomain, ref_count=1
07-24 21:05:23.688 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Kernel32.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PInvoke.Kernel32.dll.so" not found
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/ImageCircle.Forms.Plugin.dll [External]07-24 21:05:23.689 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/PInvoke.Kernel32.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PInvoke.Kernel32.dll.so" not found

07-24 21:05:23.690 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Kernel32.dll'.
07-24 21:05:23.690 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Kernel32.dll.config'.
07-24 21:05:23.690 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/PInvoke.Kernel32/PInvoke.Kernel32.config'.
07-24 21:05:23.691 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.NCrypt.dll'.
07-24 21:05:23.693 D/Mono    (16256): Image addref PInvoke.NCrypt[0xa8ba2280] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.NCrypt.dll[0x91798400]: 2
07-24 21:05:23.693 D/Mono    (16256): Prepared to set up assembly 'PInvoke.NCrypt' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.NCrypt.dll)
07-24 21:05:23.693 D/Mono    (16256): Assembly PInvoke.NCrypt[0xa8ba2280] added to domain RootDomain, ref_count=1
07-24 21:05:23.695 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.NCrypt.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PInvoke.NCrypt.dll.so" not found
07-24 21:05:23.696 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/PInvoke.NCrypt.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PInvoke.NCrypt.dll.so" not found
07-24 21:05:23.697 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.NCrypt.dll'.
07-24 21:05:23.697 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.NCrypt.dll.config'.
07-24 21:05:23.697 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/PInvoke.NCrypt/PInvoke.NCrypt.config'.
07-24 21:05:23.698 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Windows.Core.dll'.
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Microsoft.AppCenter.Analytics.Android.Bindings.dll [External]07-24 21:05:23.703 D/Mono    (16256): Image addref PInvoke.Windows.Core[0xa8ba2640] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Windows.Core.dll[0x91798900]: 2

07-24 21:05:23.703 D/Mono    (16256): Prepared to set up assembly 'PInvoke.Windows.Core' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Windows.Core.dll)
07-24 21:05:23.703 D/Mono    (16256): Assembly PInvoke.Windows.Core[0xa8ba2640] added to domain RootDomain, ref_count=1
07-24 21:05:23.705 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Windows.Core.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PInvoke.Windows.Core.dll.so" not found
07-24 21:05:23.706 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/PInvoke.Windows.Core.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-PInvoke.Windows.Core.dll.so" not found
07-24 21:05:23.707 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Windows.Core.dll'.
07-24 21:05:23.707 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/PInvoke.Windows.Core.dll.config'.
07-24 21:05:23.707 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/PInvoke.Windows.Core/PInvoke.Windows.Core.config'.
07-24 21:05:23.708 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.CurrentActivity.dll'.
07-24 21:05:23.709 D/Mono    (16256): Image addref Plugin.CurrentActivity[0xb098ef40] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.CurrentActivity.dll[0x91798e00]: 2
07-24 21:05:23.709 D/Mono    (16256): Prepared to set up assembly 'Plugin.CurrentActivity' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.CurrentActivity.dll)
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Microsoft.AppCenter.Analytics.dll [External]07-24 21:05:23.709 D/Mono    (16256): Assembly Plugin.CurrentActivity[0xb098ef40] added to domain RootDomain, ref_count=1

07-24 21:05:23.711 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.CurrentActivity.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.CurrentActivity.dll.so" not found
07-24 21:05:23.713 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/Plugin.CurrentActivity.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.CurrentActivity.dll.so" not found
07-24 21:05:23.713 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.CurrentActivity.dll'.
07-24 21:05:23.713 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.CurrentActivity.dll.config'.
07-24 21:05:23.713 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/Plugin.CurrentActivity/Plugin.CurrentActivity.config'.
07-24 21:05:23.714 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.Abstractions.dll'.
07-24 21:05:23.714 D/Mono    (16256): Image addref Plugin.ExternalMaps.Abstractions[0xb098ee20] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.Abstractions.dll[0x91799300]: 2
07-24 21:05:23.715 D/Mono    (16256): Prepared to set up assembly 'Plugin.ExternalMaps.Abstractions' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.Abstractions.dll)
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Microsoft.AppCenter.Android.Bindings.dll [External]07-24 21:05:23.715 D/Mono    (16256): Assembly Plugin.ExternalMaps.Abstractions[0xb098ee20] added to domain RootDomain, ref_count=1

07-24 21:05:23.716 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.Abstractions.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.ExternalMaps.Abstractions.dll.so" not found
07-24 21:05:23.718 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/Plugin.ExternalMaps.Abstractions.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.ExternalMaps.Abstractions.dll.so" not found
07-24 21:05:23.719 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.Abstractions.dll'.
07-24 21:05:23.719 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.Abstractions.dll.config'.
07-24 21:05:23.720 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/Plugin.ExternalMaps.Abstractions/Plugin.ExternalMaps.Abstractions.config'.
07-24 21:05:23.720 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.dll'.
07-24 21:05:23.724 D/Mono    (16256): Image addref Plugin.ExternalMaps[0xa8ba2820] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.dll[0x91799d00]: 2
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Microsoft.AppCenter.Crashes.Android.Bindings.dll [External]07-24 21:05:23.724 D/Mono    (16256): Prepared to set up assembly 'Plugin.ExternalMaps' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.dll)

07-24 21:05:23.724 D/Mono    (16256): Assembly Plugin.ExternalMaps[0xa8ba2820] added to domain RootDomain, ref_count=1
07-24 21:05:23.729 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.ExternalMaps.dll.so" not found
07-24 21:05:23.731 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/Plugin.ExternalMaps.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.ExternalMaps.dll.so" not found
07-24 21:05:23.734 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.dll'.
07-24 21:05:23.734 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.ExternalMaps.dll.config'.
07-24 21:05:23.734 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/Plugin.ExternalMaps/Plugin.ExternalMaps.config'.
07-24 21:05:23.735 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Geolocator.dll'.
07-24 21:05:23.740 D/Mono    (16256): Image addref Plugin.Geolocator[0xa8ba2940] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Geolocator.dll[0x9179a200]: 2
07-24 21:05:23.740 D/Mono    (16256): Prepared to set up assembly 'Plugin.Geolocator' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Geolocator.dll)
07-24 21:05:23.740 D/Mono    (16256): Assembly Plugin.Geolocator[0xa8ba2940] added to domain RootDomain, ref_count=1
07-24 21:05:23.742 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Geolocator.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.Geolocator.dll.so" not found
07-24 21:05:23.744 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/Plugin.Geolocator.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.Geolocator.dll.so" not found
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Microsoft.AppCenter.Crashes.dll [External]07-24 21:05:23.744 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Geolocator.dll'.

07-24 21:05:23.744 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Geolocator.dll.config'.
07-24 21:05:23.744 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/Plugin.Geolocator/Plugin.Geolocator.config'.
07-24 21:05:23.745 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.dll'.
07-24 21:05:23.747 D/Mono    (16256): Image addref Plugin.Iconize[0xa8ba2a00] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.dll[0x9179a700]: 2Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Microsoft.AppCenter.dll [External]

07-24 21:05:23.747 D/Mono    (16256): Prepared to set up assembly 'Plugin.Iconize' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.dll)
07-24 21:05:23.748 D/Mono    (16256): Assembly Plugin.Iconize[0xa8ba2a00] added to domain RootDomain, ref_count=1
07-24 21:05:23.749 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.Iconize.dll.so" not found
07-24 21:05:23.750 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/Plugin.Iconize.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.Iconize.dll.so" not found
07-24 21:05:23.752 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.dll'.
07-24 21:05:23.753 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.dll.config'.
07-24 21:05:23.753 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/Plugin.Iconize/Plugin.Iconize.config'.
07-24 21:05:23.753 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.Droid.dll'.
07-24 21:05:23.754 D/Mono    (16256): Image addref Plugin.Iconize.Droid[0xa8ba2be0] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.Droid.dll[0x9179ac00]: 2
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Microsoft.AspNet.SignalR.Client.dll [External]07-24 21:05:23.754 D/Mono    (16256): Prepared to set up assembly 'Plugin.Iconize.Droid' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.Droid.dll)

07-24 21:05:23.754 D/Mono    (16256): Assembly Plugin.Iconize.Droid[0xa8ba2be0] added to domain RootDomain, ref_count=1
07-24 21:05:23.755 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.Droid.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.Iconize.Droid.dll.so" not found
07-24 21:05:23.757 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/Plugin.Iconize.Droid.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.Iconize.Droid.dll.so" not found
07-24 21:05:23.758 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.Droid.dll'.
07-24 21:05:23.758 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.Droid.dll.config'.
07-24 21:05:23.758 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/Plugin.Iconize.Droid/Plugin.Iconize.Droid.config'.
07-24 21:05:23.759 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.FontAwesome.Droid.dll'.
07-24 21:05:23.763 D/Mono    (16256): Image addref Plugin.Iconize.FontAwesome.Droid[0xa8ba26a0] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.FontAwesome.Droid.dll[0x9179b100]: 2
07-24 21:05:23.764 D/Mono    (16256): Prepared to set up assembly 'Plugin.Iconize.FontAwesome.Droid' (/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.FontAwesome.Droid.dll)
07-24 21:05:23.764 D/Mono    (16256): Assembly Plugin.Iconize.FontAwesome.Droid[0xa8ba26a0] added to domain RootDomain, ref_count=1
07-24 21:05:23.768 D/Mono    (16256): AOT: image '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.FontAwesome.Droid.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.Iconize.FontAwesome.Droid.dll.so" not found
Loaded assembly: /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Microsoft.Azure.Mobile.Client.dll [External]07-24 21:05:23.769 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/Plugin.Iconize.FontAwesome.Droid.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-Plugin.Iconize.FontAwesome.Droid.dll.so" not found

07-24 21:05:23.770 D/Mono    (16256): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.FontAwesome.Droid.dll'.
07-24 21:05:23.770 D/Mono    (16256): Config attempting to parse: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.FontAwesome.Droid.dll.config'.
07-24 21:05:23.771 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/Plugin.Iconize.FontAwesome.Droid/Plugin.Iconize.FontAwesome.Droid.config'.
07-24 21:05:23.771 D/Mono    (16256): Assembly Loader probing location: '/storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.Ionicons.Droid.dll'.
07-24 21:05:23.777 D/Mono    (16256): Image addref Plugin.Iconize.Ionicons.Droid[0xa8ba2460] -> /storage/emulated/0/Android/data/kagisohouse.co.za/files/.__override__/Plugin.Iconize.Ionicons.Droid.dll[0x9179b600]: 2
